"501289","Karen","Leah","1-561-605-2257","Leah.Karen@lakeroyaluniversity.com","P.O. Box 934, 2382 Quam. Street","Nokomis","34274","Password1","No","Student","Florida","United States of America"
"501290","Craig","Kellie","1-561-249-4918","Kellie.Craig@lakeroyaluniversity.com","110-393 Tristique St.","Nokomis","34275","Password1","No","Student","Florida","United States of America"
"501291","Barclay","Rana","1-561-205-1059","Rana.Barclay@lakeroyaluniversity.com","640-198 Erat St.","Sarasota","34276","Password1","No","Student","Florida","United States of America"
"501292","Yetta","Cameron","1-561-445-2367","Cameron.Yetta@lakeroyaluniversity.com","Ap #437-3605 Dui St.","Sarasota","34277","Password1","No","Student","Florida","United States of America"
"501293","Charde","Sylvia","1-561-939-4847","Sylvia.Charde@lakeroyaluniversity.com","1560 Eleifend St.","Sarasota","34278","Password1","No","Student","Florida","United States of America"
"501294","Ezra","Walter","1-561-954-2248","Walter.Ezra@lakeroyaluniversity.com","Ap #576-1725 Nec Ave","Bradenton","34280","Password1","No","Student","Florida","United States of America"
"501295","Baxter","Clark","1-561-950-5476","Clark.Baxter@lakeroyaluniversity.com","Ap #717-238 Dolor Rd.","Bradenton","34281","Password1","No","Student","Florida","United States of America"
"501296","Cade","Dieter","1-561-872-0470","Dieter.Cade@lakeroyaluniversity.com","Ap #452-3885 Nam Rd.","Bradenton","34282","Password1","No","Student","Florida","United States of America"
"501297","Stacey","Aladdin","1-561-995-2053","Aladdin.Stacey@lakeroyaluniversity.com","4353 Leo. Av.","Venice","34284","Password1","No","Student","Florida","United States of America"
"501298","Hollee","Cedric","1-561-473-3788","Cedric.Hollee@lakeroyaluniversity.com","9653 Luctus Rd.","Venice","34285","Password1","No","Student","Florida","United States of America"
"501299","Nayda","Cruz","1-561-579-2565","Cruz.Nayda@lakeroyaluniversity.com","315-9134 Nunc Road","North Port","34286","Password1","No","Student","Florida","United States of America"
"501300","Melyssa","Keefe","1-561-680-8192","Keefe.Melyssa@lakeroyaluniversity.com","3655 Vehicula Street","North Port","34287","Password1","No","Student","Florida","United States of America"
"501301","Ignatius","Nina","1-561-653-8125","Nina.Ignatius@lakeroyaluniversity.com","1839 Nam Road","North Port","34288","Password1","No","Student","Florida","United States of America"
"501302","Eliana","Shea","1-561-917-5892","Shea.Eliana@lakeroyaluniversity.com","Ap #396-8683 Integer St.","North Port","34289","Password1","No","Student","Florida","United States of America"
"501303","Malachi","Hashim","1-561-631-5963","Hashim.Malachi@lakeroyaluniversity.com","414-5807 Odio Rd.","Venice","34292","Password1","No","Student","Florida","United States of America"
"501304","Kadeem","Teagan","1-561-205-3435","Teagan.Kadeem@lakeroyaluniversity.com","518-6279 Consectetuer, Road","Venice","34293","Password1","No","Student","Florida","United States of America"
"501305","Vera","Tatum","1-561-470-8148","Tatum.Vera@lakeroyaluniversity.com","1516 Nullam Av.","Englewood","34295","Password1","No","Student","Florida","United States of America"
"501306","Carlos","David","1-561-432-2214","David.Carlos@lakeroyaluniversity.com","P.O. Box 413, 5565 Elit. Ave","Belleview","34420","Password1","No","Student","Florida","United States of America"
"501307","MacKenzie","Colleen","1-561-360-2143","Colleen.MacKenzie@lakeroyaluniversity.com","4636 Tempus, Road","Belleview","34421","Password1","No","Student","Florida","United States of America"
"501308","Brody","Jolene","1-561-980-6430","Jolene.Brody@lakeroyaluniversity.com","2758 Tempor Road","Crystal River","34423","Password1","No","Student","Florida","United States of America"
"501309","Ina","Sydney","1-561-380-7268","Sydney.Ina@lakeroyaluniversity.com","Ap #534-4652 Urna Rd.","Crystal River","34428","Password1","No","Student","Florida","United States of America"
"501310","Ila","Deacon","1-561-177-2414","Deacon.Ila@lakeroyaluniversity.com","524-9900 Nullam Ave","Crystal River","34429","Password1","No","Student","Florida","United States of America"
"501311","Sade","Arthur","1-561-664-8379","Arthur.Sade@lakeroyaluniversity.com","Ap #506-6853 Dolor, Avenue","Dunnellon","34430","Password1","No","Student","Florida","United States of America"
"501312","Myles","Carolyn","1-561-170-2432","Carolyn.Myles@lakeroyaluniversity.com","Ap #374-7447 A St.","Dunnellon","34431","Password1","No","Student","Florida","United States of America"
"501313","Chelsea","Rigel","1-561-931-9453","Rigel.Chelsea@lakeroyaluniversity.com","9633 In Rd.","Dunnellon","34432","Password1","No","Student","Florida","United States of America"
"501314","Elvis","Ezra","1-561-792-0322","Ezra.Elvis@lakeroyaluniversity.com","P.O. Box 152, 3809 Sit Ave","Dunnellon","34433","Password1","No","Student","Florida","United States of America"
"501315","Leigh","Emerson","1-561-829-5427","Emerson.Leigh@lakeroyaluniversity.com","7016 Fusce Ave","Dunnellon","34434","Password1","No","Student","Florida","United States of America"
"501316","Claudia","Quon","1-561-435-6398","Quon.Claudia@lakeroyaluniversity.com","P.O. Box 859, 3981 Urna Rd.","Floral City","34436","Password1","No","Student","Florida","United States of America"
"501317","Charissa","Nichole","1-561-739-1005","Nichole.Charissa@lakeroyaluniversity.com","367-4873 Malesuada Ave","Hernando","34442","Password1","No","Student","Florida","United States of America"
"501318","Preston","Timon","1-561-833-3693","Timon.Preston@lakeroyaluniversity.com","Ap #693-8935 Mus. St.","Holder","34445","Password1","No","Student","Florida","United States of America"
"501319","Audrey","Griffin","1-561-620-9862","Griffin.Audrey@lakeroyaluniversity.com","670-6860 Eros. Road","Homosassa","34446","Password1","No","Student","Florida","United States of America"
"501320","Janna","Kibo","1-561-647-0680","Kibo.Janna@lakeroyaluniversity.com","876-4975 Vitae Rd.","Homosassa Springs","34447","Password1","No","Student","Florida","United States of America"
"501321","Clinton","Vaughan","1-561-124-4641","Vaughan.Clinton@lakeroyaluniversity.com","3924 Donec Road","Homosassa","34448","Password1","No","Student","Florida","United States of America"
"501322","Kiayada","Alea","1-561-564-2656","Alea.Kiayada@lakeroyaluniversity.com","5983 Per Avenue","Inglis","34449","Password1","No","Student","Florida","United States of America"
"501323","Patrick","Alvin","1-561-363-7721","Alvin.Patrick@lakeroyaluniversity.com","P.O. Box 945, 668 Vulputate Street","Inverness","34450","Password1","No","Student","Florida","United States of America"
"501324","Dean","Mollie","1-561-169-1344","Mollie.Dean@lakeroyaluniversity.com","P.O. Box 117, 6625 Conubia Street","Inverness","34451","Password1","No","Student","Florida","United States of America"
"501325","Celeste","Courtney","1-561-737-4552","Courtney.Celeste@lakeroyaluniversity.com","Ap #217-2201 Pretium St.","Inverness","34452","Password1","No","Student","Florida","United States of America"
"501326","Myles","Nelle","1-561-305-4589","Nelle.Myles@lakeroyaluniversity.com","P.O. Box 752, 5015 Malesuada Ave","Inverness","34453","Password1","No","Student","Florida","United States of America"
"501327","Anjolie","Joseph","1-561-449-8499","Joseph.Anjolie@lakeroyaluniversity.com","213-8680 Dui. Rd.","Lecanto","34460","Password1","No","Student","Florida","United States of America"
"501328","Zia","Patience","1-561-313-9660","Patience.Zia@lakeroyaluniversity.com","P.O. Box 744, 2932 Erat, Av.","Lecanto","34461","Password1","No","Student","Florida","United States of America"
"501329","Thaddeus","Berk","1-561-877-2405","Berk.Thaddeus@lakeroyaluniversity.com","Ap #763-5797 Id, Rd.","Beverly Hills","34464","Password1","No","Student","Florida","United States of America"
"501330","Isaac","Isadora","1-561-737-0164","Isadora.Isaac@lakeroyaluniversity.com","5990 Fringilla Av.","Beverly Hills","34465","Password1","No","Student","Florida","United States of America"
"501331","Harding","Wang","1-561-216-5737","Wang.Harding@lakeroyaluniversity.com","399 Urna Av.","Ocala","34470","Password1","No","Student","Florida","United States of America"
"501332","Quynn","Jenette","1-561-965-1770","Jenette.Quynn@lakeroyaluniversity.com","P.O. Box 304, 4702 Sed St.","Ocala","34471","Password1","No","Student","Florida","United States of America"
"501333","Sean","Lev","1-561-337-8415","Lev.Sean@lakeroyaluniversity.com","4939 Sit Rd.","Ocala","34472","Password1","No","Student","Florida","United States of America"
"501334","Kane","Brock","1-561-724-7901","Brock.Kane@lakeroyaluniversity.com","P.O. Box 604, 5178 Magna. Street","Ocala","34473","Password1","No","Student","Florida","United States of America"
"501335","Kibo","Darius","1-561-531-8046","Darius.Kibo@lakeroyaluniversity.com","Ap #523-190 Diam Avenue","Ocala","34474","Password1","No","Student","Florida","United States of America"
"501336","Beatrice","Claudia","1-561-963-2629","Claudia.Beatrice@lakeroyaluniversity.com","P.O. Box 193, 118 Accumsan St.","Ocala","34475","Password1","No","Student","Florida","United States of America"
"501337","Basil","Rinah","1-561-175-7351","Rinah.Basil@lakeroyaluniversity.com","992-3906 Ipsum Street","Ocala","34476","Password1","No","Student","Florida","United States of America"
"501338","Shafira","Debra","1-561-340-9874","Debra.Shafira@lakeroyaluniversity.com","P.O. Box 422, 9913 Erat Rd.","Ocala","34477","Password1","No","Student","Florida","United States of America"
"501339","Blaine","Charity","1-561-309-0451","Charity.Blaine@lakeroyaluniversity.com","Ap #750-6858 Libero. St.","Ocala","34478","Password1","No","Student","Florida","United States of America"
"501340","Eve","Irma","1-561-584-8723","Irma.Eve@lakeroyaluniversity.com","271-3710 Phasellus St.","Ocala","34479","Password1","No","Student","Florida","United States of America"
"501341","Owen","Nehru","1-561-184-3960","Nehru.Owen@lakeroyaluniversity.com","6401 Tellus. Rd.","Ocala","34480","Password1","No","Student","Florida","United States of America"
"501342","Melinda","Honorato","1-561-796-0955","Honorato.Melinda@lakeroyaluniversity.com","206-7365 Enim St.","Ocala","34481","Password1","No","Student","Florida","United States of America"
"501343","Stuart","Brock","1-561-429-4682","Brock.Stuart@lakeroyaluniversity.com","694-2824 Purus Street","Ocala","34482","Password1","No","Student","Florida","United States of America"
"501344","Yoshio","William","1-561-865-3800","William.Yoshio@lakeroyaluniversity.com","Ap #809-6559 Interdum St.","Ocala","34483","Password1","No","Student","Florida","United States of America"
"501345","Geoffrey","Doris","1-561-252-3866","Doris.Geoffrey@lakeroyaluniversity.com","7246 Donec Ave","Oxford","34484","Password1","No","Student","Florida","United States of America"
"501346","Asher","Yoshi","1-561-942-5377","Yoshi.Asher@lakeroyaluniversity.com","1581 Aliquet, St.","Homosassa","34487","Password1","No","Student","Florida","United States of America"
"501347","Yardley","Vance","1-561-980-9130","Vance.Yardley@lakeroyaluniversity.com","Ap #899-6804 Nibh. St.","Silver Springs","34488","Password1","No","Student","Florida","United States of America"
"501348","Brandon","Janna","1-561-274-6576","Janna.Brandon@lakeroyaluniversity.com","P.O. Box 596, 7277 Orci. Rd.","Silver Springs","34489","Password1","No","Student","Florida","United States of America"
"501349","Zenia","Daquan","1-561-492-2416","Daquan.Zenia@lakeroyaluniversity.com","P.O. Box 296, 4873 Sociis Street","Summerfield","34491","Password1","No","Student","Florida","United States of America"
"501350","Ferris","Jacqueline","1-561-192-8066","Jacqueline.Ferris@lakeroyaluniversity.com","P.O. Box 121, 9952 Dictum Street","Summerfield","34492","Password1","No","Student","Florida","United States of America"
"501351","Lewis","Brooke","1-561-892-7501","Brooke.Lewis@lakeroyaluniversity.com","Ap #845-3024 Vivamus Street","Yankeetown","34498","Password1","No","Student","Florida","United States of America"
"501352","Raja","Dolan","1-561-392-4765","Dolan.Raja@lakeroyaluniversity.com","P.O. Box 992, 5422 Nullam St.","Brooksville","34601","Password1","No","Student","Florida","United States of America"
"501353","Callie","Travis","1-561-675-9115","Travis.Callie@lakeroyaluniversity.com","Ap #179-3173 Mauris Avenue","Brooksville","34602","Password1","No","Student","Florida","United States of America"
"501354","Ila","Michelle","1-561-881-9690","Michelle.Ila@lakeroyaluniversity.com","101-3154 Lorem Avenue","Brooksville","34603","Password1","No","Student","Florida","United States of America"
"501355","Ainsley","Cathleen","1-561-677-3807","Cathleen.Ainsley@lakeroyaluniversity.com","P.O. Box 409, 9461 Phasellus St.","Brooksville","34604","Password1","No","Student","Florida","United States of America"
"501356","Kelsie","Lewis","1-561-278-9621","Lewis.Kelsie@lakeroyaluniversity.com","9336 Vestibulum Rd.","Brooksville","34605","Password1","No","Student","Florida","United States of America"
"501357","Uriel","Joseph","1-561-195-9574","Joseph.Uriel@lakeroyaluniversity.com","Ap #179-3556 Elit. Road","Spring Hill","34606","Password1","No","Student","Florida","United States of America"
"501358","Serina","Griffith","1-561-641-5099","Griffith.Serina@lakeroyaluniversity.com","899-7703 Nunc Road","Spring Hill","34607","Password1","No","Student","Florida","United States of America"
"501359","Tyrone","Mariam","1-561-384-3910","Mariam.Tyrone@lakeroyaluniversity.com","P.O. Box 764, 9278 Natoque St.","Spring Hill","34608","Password1","No","Student","Florida","United States of America"
"501360","Hanae","Julian","1-561-855-3333","Julian.Hanae@lakeroyaluniversity.com","P.O. Box 848, 6959 Ac Rd.","Spring Hill","34609","Password1","No","Student","Florida","United States of America"
"501361","Sylvester","Wallace","1-561-657-5074","Wallace.Sylvester@lakeroyaluniversity.com","4436 Est Ave","Spring Hill","34610","Password1","No","Student","Florida","United States of America"
"501362","Knox","Timon","1-561-708-9288","Timon.Knox@lakeroyaluniversity.com","5925 Nec Avenue","Spring Hill","34611","Password1","No","Student","Florida","United States of America"
"501363","Wang","Azalia","1-561-352-2083","Azalia.Wang@lakeroyaluniversity.com","2905 Blandit Road","Brooksville","34613","Password1","No","Student","Florida","United States of America"
"501364","Ian","Melyssa","1-561-309-4812","Melyssa.Ian@lakeroyaluniversity.com","P.O. Box 448, 759 Tempor St.","Brooksville","34614","Password1","No","Student","Florida","United States of America"
"501365","Maryam","Henry","1-561-812-2801","Henry.Maryam@lakeroyaluniversity.com","P.O. Box 811, 2923 Iaculis Rd.","Istachatta","34636","Password1","No","Student","Florida","United States of America"
